Animal,Experiment,Box,phase,subphase,component,freezing,motion
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min02,11.17,248.64
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min03,43.5,38.8
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min04,11.78,288.54
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min05,5.17,304.53
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min06,9.83,305.03
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min07,8.22,228.85
7,220522_SEFL10K_sefltest_g2,3,sefltest,min,min08,6.39,247.4
7,220522_SEFL10K_sefltest_g2,3,sefltest,avg,avg,12.75,244.76
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min01,2.5,354.06
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min02,3.39,270.55
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min03,19.78,211.01
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min04,10.22,242.23
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min05,3,320.61
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min06,12,218.74
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min07,31.72,93.53
8,220522_SEFL10K_sefltest_g2,4,sefltest,min,min08,15.22,201.28
8,220522_SEFL10K_sefltest_g2,4,sefltest,avg,avg,12.54,239
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min01,13.5,165.03
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min02,46.61,98.64
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min03,26.72,131.68
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min04,23.11,163.95
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min05,53.67,49.7
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min06,52.67,88.1
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min07,52,49.54
9,220522_SEFL10K_sefltest_g3,1,sefltest,min,min08,20.56,120.63
9,220522_SEFL10K_sefltest_g3,1,sefltest,avg,avg,36.4,108.41
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min01,33.72,135.07
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min02,12.44,191.17
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min03,3.72,224.4
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min04,10.17,228.19
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min05,5.83,227.42
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min06,6.56,220.14
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min07,2.89,170.46
10,220522_SEFL10K_sefltest_g3,2,sefltest,min,min08,1.72,165.14
10,220522_SEFL10K_sefltest_g3,2,sefltest,avg,avg,9.9,195.25
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min01,0,364.41
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min02,2.06,243.14
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min03,20.11,136.46
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min04,22.39,182.08
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min05,12.28,177.68
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min06,32.89,91.78
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min07,7.17,229.93
11,220522_SEFL10K_sefltest_g3,3,sefltest,min,min08,15.39,224.11
11,220522_SEFL10K_sefltest_g3,3,sefltest,avg,avg,14.08,206.2
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min01,0,641.96
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min02,0,398.44
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min03,8.11,276.98
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min04,19.61,165.78
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min05,1.72,408.87
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min06,15.94,217.29
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min07,20.44,115.58
12,220522_SEFL10K_sefltest_g3,4,sefltest,min,min08,8.22,173.78
12,220522_SEFL10K_sefltest_g3,4,sefltest,avg,avg,9.26,299.83
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min01,1.78,215.66
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min02,1.83,144.52
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min03,5.89,189.34
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min04,6.28,152.61
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min05,7.94,128.34
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min06,9.06,182.5
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min07,2.22,104.67
13,220522_SEFL10K_sefltest_g4,1,sefltest,min,min08,8.11,115.37
13,220522_SEFL10K_sefltest_g4,1,sefltest,avg,avg,5.39,154.13
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min01,5.94,280.45
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min02,23.78,155.62
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min03,17.17,177.83
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min04,31.33,142.02
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min05,14.83,141.99
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min06,22.78,132.97
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min07,21.83,187.44
14,220522_SEFL10K_sefltest_g4,2,sefltest,min,min08,78.22,11.58
14,220522_SEFL10K_sefltest_g4,2,sefltest,avg,avg,27.04,153.74
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min01,18.28,180.49
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min02,11.17,217.85
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min03,24.89,140.93
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min04,21,197.76
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min05,22.94,180.85
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min06,10.89,186
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min07,20.06,117.81
15,220522_SEFL10K_sefltest_g4,3,sefltest,min,min08,25.17,119.77
15,220522_SEFL10K_sefltest_g4,3,sefltest,avg,avg,19.39,167.68
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min01,0,370.13
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min02,0,281.37
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min03,16.44,201.62
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min04,22.11,125.37
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min05,25.11,151.17
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min06,14.28,181.25
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min07,12.28,191.52
16,220522_SEFL10K_sefltest_g4,4,sefltest,min,min08,27.17,108.83
16,220522_SEFL10K_sefltest_g4,4,sefltest,avg,avg,15.18,201.41
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min01,1.83,231.02
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min02,0,187.88
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min03,7.39,195.12
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min04,2.06,160.26
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min05,7.61,204.79
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min06,12.56,184.43
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min07,6.39,187.8
17,220522_SEFL10K_sefltest_g5,1,sefltest,min,min08,6.06,166
17,220522_SEFL10K_sefltest_g5,1,sefltest,avg,avg,5.77,189.66
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min01,11.44,161.8
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min02,21.22,126.72
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min03,36.61,94.44
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min04,15.06,109.13
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min05,33.83,82.24
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min06,29.06,118.4
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min07,36.33,97.83
18,220522_SEFL10K_sefltest_g5,2,sefltest,min,min08,12.56,101.08
18,220522_SEFL10K_sefltest_g5,2,sefltest,avg,avg,24.74,111.46
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min01,0,274.05
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min02,1.72,196.46
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min03,7.89,167.94
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min04,1.72,241.54
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min05,9.56,210.87
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min06,9.06,247.04
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min07,2.22,306.14
19,220522_SEFL10K_sefltest_g5,3,sefltest,min,min08,1.72,264.16
19,220522_SEFL10K_sefltest_g5,3,sefltest,avg,avg,4.45,238.53
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min01,2.78,326.88
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min02,20.78,172.68
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min03,27.89,140.13
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min04,19.28,170.75
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min05,24.72,156.69
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min06,22.94,125.76
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min07,10.89,168.45
20,220522_SEFL10K_sefltest_g5,4,sefltest,min,min08,38.28,84.63
20,220522_SEFL10K_sefltest_g5,4,sefltest,avg,avg,21.3,168.25
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min01,7.78,200.09
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min02,12.22,181.93
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min03,15,133.53
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min04,13.28,182.51
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min05,4.44,206.89
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min06,17.5,179.19
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min07,22.17,131.23
21,220522_SEFL10K_sefltest_g6,1,sefltest,min,min08,14.94,138.76
21,220522_SEFL10K_sefltest_g6,1,sefltest,avg,avg,13.67,169.27
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min01,2.06,253.39
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min02,3.33,221.44
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min03,9.22,251.83
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min04,17.61,208.12
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min05,1.94,271.87
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min06,8.17,184.72
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min07,11.06,298.03
22,220522_SEFL10K_sefltest_g6,2,sefltest,min,min08,10.94,186.75
22,220522_SEFL10K_sefltest_g6,2,sefltest,avg,avg,8.04,234.52
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min01,8.94,244.24
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min02,19.78,147.15
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min03,29.39,138.97
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min04,32.78,141.4
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min05,16.78,157.32
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min06,29.06,163.79
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min07,25.11,124.09
23,220522_SEFL10K_sefltest_g6,3,sefltest,min,min08,34.06,154.02
23,220522_SEFL10K_sefltest_g6,3,sefltest,avg,avg,24.56,158.87
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min01,3.11,231.67
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min02,7.72,262.87
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min03,4.56,228.42
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min04,11.89,197.79
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min05,0,321.71
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min06,6.56,233.84
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min07,2.56,319.56
24,220522_SEFL10K_sefltest_g6,4,sefltest,min,min08,6.89,222.27
24,220522_SEFL10K_sefltest_g6,4,sefltest,avg,avg,5.41,252.27
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min01,4.22,145.98
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min02,16.61,92.29
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min03,11.72,179.91
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min04,18.22,131.48
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min05,18.78,132.59
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min06,22.61,83.42
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min07,22.11,92.63
25,220522_SEFL10K_sefltest_g7,1,sefltest,min,min08,42.78,61.64
25,220522_SEFL10K_sefltest_g7,1,sefltest,avg,avg,19.63,114.99
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min01,1.78,236.1
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min02,2.11,180
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min03,11.67,215.96
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min04,22.28,157.18
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min05,21.22,206.68
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min06,29.11,172.03
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min07,18.5,198.74
26,220522_SEFL10K_sefltest_g7,2,sefltest,min,min08,14.28,151.81
26,220522_SEFL10K_sefltest_g7,2,sefltest,avg,avg,15.12,189.81
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min01,12.72,225.44
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min02,53,54.88
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min03,39.5,87.61
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min04,8,180.89
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min05,16.11,219.33
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min06,29.5,114.43
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min07,34.94,118.04
27,220522_SEFL10K_sefltest_g7,3,sefltest,min,min08,18.89,146.42
27,220522_SEFL10K_sefltest_g7,3,sefltest,avg,avg,26.58,143.38
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min01,1.72,239.94
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min02,11.39,189.04
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min03,5.28,136.35
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min04,10.44,186.09
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min05,24.06,127.46
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min06,15.11,142.65
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min07,10.28,152.41
28,220522_SEFL10K_sefltest_g7,4,sefltest,min,min08,17.28,222.35
28,220522_SEFL10K_sefltest_g7,4,sefltest,avg,avg,11.99,174.54
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min01,10.72,152.51
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min02,61.67,23.77
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min03,30.94,103.98
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min04,37.89,98.82
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min05,15.89,156.38
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min06,49.89,29.58
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min07,23.28,106.76
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,min08,13.11,155.42
1,220526_SEFL10K_traumarecall1_g1,1,traumatest_acute,1,avg,30.42,103.4
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min01,32.94,57.51
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min02,72.33,11.86
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min03,34,118.1
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min04,6.28,139.61
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min05,27.17,98.49
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min06,8.56,135.24
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min07,33.44,87.77
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,min08,46.11,24.04
2,220526_SEFL10K_traumarecall1_g1,2,traumatest_acute,1,avg,32.85,84.08
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min01,34.28,96.04
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min02,39.44,64.27
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min03,24.17,88.92
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min04,30.06,105.9
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min05,15.78,86.32
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min06,21.44,107.41
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min07,23.44,74.2
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,min08,17.61,129.43
3,220526_SEFL10K_traumarecall1_g1,3,traumatest_acute,1,avg,26.07,94.06
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min01,0,268.87
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min02,2.28,248.01
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min03,2.5,191
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min04,7.44,142.01
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min05,6.06,129.35
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min06,11.06,211.72
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min07,29.33,117.12
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,min08,15.61,109.1
4,220526_SEFL10K_traumarecall1_g2,1,traumatest_acute,1,avg,9.67,177.15
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min01,9.06,155.46
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min02,34.5,109.06
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min03,30.56,83.99
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min04,26.44,120.71
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min05,38.17,90.14
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min06,31.94,61.11
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min07,25.44,100.38
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,min08,21,176.6
5,220526_SEFL10K_traumarecall1_g2,2,traumatest_acute,1,avg,27.33,112.18
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min01,5.67,195.68
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min02,11.56,130.93
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min03,9.83,122.99
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min04,11.17,152.4
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min05,9,150.99
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min06,16.22,133.75
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min07,5.78,150.05
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,min08,7.89,98.25
6,220526_SEFL10K_traumarecall1_g2,3,traumatest_acute,1,avg,10.22,141.88
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min01,31.56,100.85
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min02,28.89,102.86
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min03,46.22,96.91
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min04,29.61,85.24
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min05,38.72,56.74
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min06,23.39,57.16
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min07,34,102.63
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,min08,41.06,43.83
7,220526_SEFL10K_traumarecall1_g3,1,traumatest_acute,1,avg,34.22,80.78
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min01,0,381.68
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min02,5.17,280.44
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min03,0,295.36
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min04,2.06,252.36
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min05,3.72,187
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min06,1.78,253.53
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min07,11.83,175.95
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,min08,2.28,186.96
8,220526_SEFL10K_traumarecall1_g3,2,traumatest_acute,1,avg,3.35,251.66
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min01,13.06,155.26
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min02,34.11,101.37
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min03,61.78,56.25
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min04,42.67,49.41
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min05,27.67,139.44
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min06,45.61,73.17
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min07,35.33,109.62
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,min08,37.11,47.87
9,220526_SEFL10K_traumarecall1_g3,3,traumatest_acute,1,avg,37.17,91.55
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min01,23.28,64.57
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min02,30.17,75.54
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min03,26.06,76.11
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min04,19.11,97.49
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min05,27.5,48.22
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min06,33.06,74.45
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min07,41.39,65.35
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,min08,24.17,95.14
10,220526_SEFL10K_traumarecall1_g4,1,traumatest_acute,1,avg,28.51,74.61
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min01,2.17,179.19
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min02,11.56,93.13
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min03,26.89,77.22
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min04,24.78,117.63
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min05,13.72,144.61
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min06,20.39,106.4
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min07,20.61,83.46
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,min08,47.89,64.14
11,220526_SEFL10K_traumarecall1_g4,2,traumatest_acute,1,avg,21.08,108.22
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min01,0,236.28
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min02,0,206.68
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min03,11.11,126.27
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min04,6.67,122.88
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min05,14.06,113.76
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min06,1.89,107.05
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min07,0,226.75
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,min08,6.06,181.86
12,220526_SEFL10K_traumarecall1_g4,3,traumatest_acute,1,avg,4.97,165.19
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min01,9.5,91.6
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min02,20.83,83.58
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min03,27.06,94.76
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min04,20.78,116.38
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min05,20,108.44
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min06,28.94,114.49
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min07,18.67,63.91
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,min08,36.44,103.82
13,220526_SEFL10K_traumarecall1_g5,1,traumatest_acute,1,avg,23.08,97.12
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min01,5.56,254.62
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min02,42.33,39.88
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min03,25.11,53.38
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min04,30.56,96.5
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min05,27.67,97.33
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min06,25,142.73
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min07,18.44,48.28
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,min08,34,37.65
14,220526_SEFL10K_traumarecall1_g5,2,traumatest_acute,1,avg,26.69,96.3
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min01,18.83,130.56
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min02,42.39,70.32
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min03,34.94,69.03
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min04,26,112.33
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min05,45.28,91.94
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min06,34.5,92.72
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min07,22.39,123.83
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,min08,11.83,121
15,220526_SEFL10K_traumarecall1_g5,3,traumatest_acute,1,avg,29.7,101.47
16,220526_SEFL10K_traumarecall1_g6,1,traumatest_acute,1,min01,47.61,80.13
